Neighborhood,Venue,Venue Latitude,Venue Longitude,Venue Category
Maxvorstadt-80335,Löwenbräukeller,48.147865175389015,11.5586271128673,Brewery
Maxvorstadt-80335,Nymphenburger Hof,48.148711,11.5523091,German Restaurant
Maxvorstadt-80335,dm-drogerie markt,48.142302,11.549443,Drugstore
Maxvorstadt-80335,Therasport,48.147358929066286,11.558363156309207,Gym / Fitness Center
Maxvorstadt-80335,Phi Asia Küche,48.147496054493246,11.55196894698933,Asian Restaurant
Maxvorstadt-80335,Biergarten Löwenbräu,48.14786538067469,11.558240711789646,Beer Garden
Maxvorstadt-80335,Arthotel ANA Diva,48.14710771170066,11.5548977738706,Hotel
Maxvorstadt-80335,Pinocchio Eiscafé,48.14850642509493,11.552765247893984,Italian Restaurant
Maxvorstadt-80335,Busner.s,48.147282137262344,11.558461356466598,German Restaurant
Maxvorstadt-80335,Oliva Döner im ZOB,48.142131533104525,11.550327840867892,Doner Restaurant
Maxvorstadt-80335,Stiglmaierplatz,48.14747751743639,11.558654301288875,Plaza
Maxvorstadt-80335,Sardinia Day,48.14767411593342,11.558777791456901,Italian Restaurant
Maxvorstadt-80335,Second Hand Sports,48.1484275821703,11.553694119675402,Bike Shop
Maxvorstadt-80335,Deutsche Post,48.14432471579794,11.549272164477527,Post Office
Maxvorstadt-80335,McDonald's,48.14210261029913,11.550571701661825,Fast Food Restaurant
Maxvorstadt-80335,MeinFernbus Haltestelle München,48.14221343446056,11.549685766219149,Bus Stop
Neuhausen,Gorilla-Bar,48.148448525066385,11.531934051977828,Bar
Neuhausen,Arkadaş Kebaphaus,48.152179445458145,11.529083112053918,Kebab Restaurant
Neuhausen,Asia Feinkost,48.14990340963211,11.534270369652392,Asian Restaurant
Neuhausen,Feinkost al Forno,48.151182628265765,11.53334686081376,Italian Restaurant
Neuhausen,Restaurant Broeding,48.151016692145795,11.53462794127386,Austrian Restaurant
Neuhausen,Neuhauser,48.15000939825503,11.535172252404857,Pizza Place
Neuhausen,Kolonial,48.14843847917765,11.534249462664974,Café
Neuhausen,Gusto,48.14841804692129,11.534249949106147,Soup Place
Neuhausen,Marita,48.14928710361614,11.53517749638982,Café
Neuhausen,Sappralott,48.148700696064395,11.53393394507515,German Restaurant
Neuhausen,Sarcletti,48.1525781139175,11.534093508494447,Ice Cream Shop
Neuhausen,Rotkreuzplatz,48.15285195388673,11.53351565271441,Plaza
Neuhausen,Goldene Rakete,48.15213,11.53449037,Fast Food Restaurant
Neuhausen,Taverne Kyklos,48.14787734621474,11.533551847079382,Taverna
Neuhausen,Milos,48.14891316040504,11.53426141455681,Greek Restaurant
Neuhausen,Quán Cơm,48.15266365118513,11.531742591181402,Vietnamese Restaurant
Neuhausen,Yak & Yeti,48.14661415018868,11.533198594019094,Tibetan Restaurant
Neuhausen,Sushi Sado,48.146706,11.533601,Sushi Restaurant
Neuhausen,Ryan's Muddy Boot,48.15003032131677,11.535611350881933,Irish Pub
Neuhausen,La Tasca nueva,48.14652751817637,11.531238653930764,Spanish Restaurant
Neuhausen,Eiscafé Venezia,48.153003820555476,11.532695798110458,Ice Cream Shop
Neuhausen,Bäckerei Zöttl,48.14867180799159,11.53425895426672,Bakery
Neuhausen,dm-drogerie markt,48.15251734707947,11.533619819690443,Drugstore
Neuhausen,Trattoria - Bar Piacere Nuovo,48.14656619342454,11.534826624352936,Trattoria/Osteria
Neuhausen,Rossmann,48.15225429413135,11.528772801011701,Drugstore
Neuhausen,Bollywood,48.147543339655684,11.534512048440535,Indian Restaurant
Neuhausen,Rossmann,48.1500089658209,11.5337184848401,Drugstore
Neuhausen,La Luna,48.15211459246506,11.52876813572134,Italian Restaurant
Neuhausen,EDEKA,48.14927356,11.52945622,Supermarket
Neuhausen,Peaches Neuhausen,48.14681788079344,11.534751362810718,Cocktail Bar
Neuhausen,Zapata,48.14820486358286,11.535506467640088,Mexican Restaurant
Neuhausen,Zöttl Brote,48.1473292192612,11.529640454287971,Bakery
Neuhausen,H Burghausener Str.,48.14729469515481,11.529656165407966,Tram Station
Neuhausen,Galeria Karstadt Kaufhof,48.15268891209559,11.532560967098766,Department Store
Neuhausen,SUBWAY,48.151722,11.527798,Sandwich Place
Neuhausen,H Winthirplatz,48.15199411509443,11.528249810183805,Bus Stop
Neuhausen,KiezKantine,48.149945,11.534815,Restaurant
Neuhausen,Winthirplatz,48.15255907821974,11.527737379074097,Park
Neuhausen,H Briefzentrum,48.14906320082687,11.524324928622184,Tram Station
Neuhausen,Casino DB Regio Bayern,48.14567618469001,11.530860598881416,Cafeteria
Neuhausen,Packstation 208,48.149023102831194,11.523967014188237,Shipping Store
Neuhausen,Packstation 117,48.14891,11.52386,Shipping Store
Neuhausen,Tchibo,48.152480343046044,11.533203721046448,Coffee Shop
Neuhausen,REWE CITY,48.14941253590866,11.523212757310707,Supermarket
Neuhausen,Bistro ARNULF's,48.14934280210945,11.523205014680455,Italian Restaurant
Neuhausen,nahkauf,48.149506,11.523095,Supermarket
Neuhausen,Vitalia Reformhaus,48.15361797809601,11.53088092803955,Pharmacy
Messestadt Riem,Thi Min Vietnam,48.13222750539925,11.690978418507083,Vietnamese Restaurant
Messestadt Riem,Five Guys,48.131898,11.691095,Fast Food Restaurant
Messestadt Riem,Burrito Company,48.13261,11.690811,Burrito Place
Messestadt Riem,LEGO Shop,48.132112446568925,11.691577081859243,Toy / Game Store
Messestadt Riem,Riem Arcaden,48.13206374233081,11.690766173210413,Shopping Mall
Messestadt Riem,Novotel München Messe,48.132921285261034,11.692077473878314,Hotel
Messestadt Riem,Enrico Rossini,48.13202601137747,11.691333863465465,Pizza Place
Messestadt Riem,H&M,48.131926,11.692081,Clothing Store
Messestadt Riem,Saturn,48.1319334,11.6895291,Electronics Store
Messestadt Riem,Old Airport Tower,48.13774400222437,11.69044017791748,Monument / Landmark
Messestadt Riem,Fantasia del Gelato,48.13206070845475,11.691552309148936,Ice Cream Shop
Messestadt Riem,H4 Hotel München Messe,48.13656410589691,11.689354355730757,Hotel
Messestadt Riem,Schuhbecks Teatro,48.137076935466,11.684397904091265,Performing Arts Venue
Messestadt Riem,Hugendubel,48.13201274830352,11.692366097607705,Bookstore
Messestadt Riem,Ristorante Pizzeria Calabrone,48.13246180761031,11.691540026024411,Italian Restaurant
Messestadt Riem,H2 Hotel München Messe,48.13652682113662,11.689313650131226,Hotel
Messestadt Riem,mamma's pastabar,48.132033769987046,11.691076544308578,Italian Restaurant
Messestadt Riem,Telekom Shop,48.13189100000003,11.692841411045038,Mobile Phone Shop
Messestadt Riem,Pommes Freunde,48.13204,11.691253,Hot Dog Joint
Messestadt Riem,Dunkin',48.13204188519955,11.690906652922713,Donut Shop
Messestadt Riem,dean&david,48.1321250839857,11.690883595868213,Salad Place
Messestadt Riem,Müller,48.13203888693487,11.692373239199119,Drugstore
Messestadt Riem,Zara,48.13193040151815,11.692404693151953,Clothing Store
Messestadt Riem,EDEKA Uhlig,48.13203221273045,11.690924891219646,Supermarket
Messestadt Riem,Willy-Brandt-Platz,48.132799919609255,11.69121265411377,Plaza
Messestadt Riem,SUBWAY,48.13203377610432,11.690948057957533,Sandwich Place
Messestadt Riem,Testa Rossa Caffèbar,48.131605209526676,11.691100978097339,Café
Messestadt Riem,Haiky,48.13206545245473,11.691189781407877,Sushi Restaurant
Messestadt Riem,SIXT rent a car,48.13429202803432,11.688533630152307,Rental Car Location
Messestadt Riem,König Ludwig an der Messe,48.13229472397838,11.691363376092518,German Restaurant
Messestadt Riem,Peek & Cloppenburg,48.132263,11.690284,Clothing Store
Messestadt Riem,Tchibo,48.13223277401507,11.69094443043199,Coffee Shop
Messestadt Riem,Deichmann,48.13200434,11.69079299,Shoe Store
Messestadt Riem,Vodafone Shop,48.132084937930465,11.69100663558197,Mobile Phone Shop
Messestadt Riem,Bäckerei Traublinger in den Riemarcaden,48.13228424407875,11.691357319863513,Bakery
Messestadt Riem,Maxi Fresh,48.1322895132543,11.69143401959911,Juice Bar
Messestadt Riem,illy L'Espresso,48.13205662829672,11.69118828725846,Coffee Shop
Messestadt Riem,NOVO²,48.13283,11.692114,Bar
Messestadt Riem,Cafe Dussmann,48.136739570170626,11.688867693619196,Café
Messestadt Riem,BUTLERS,48.13202249493185,11.69212738177997,Furniture / Home Store
Messestadt Riem,C&A,48.13201342375908,11.692216847098573,Clothing Store
Messestadt Riem,Krass Optik,48.13201135683368,11.692403099214214,Optical Shop
Messestadt Riem,TOMMY HILFIGER,48.1322778092025,11.692649023313493,Clothing Store
Messestadt Riem,Platz der Menschenrechte,48.13106705098221,11.691169738769531,Plaza
Messestadt Riem,ICM Café,48.136050680682864,11.694109439849854,Café
Schwere-Reiter-Straße,Hotel Motel One München-Olympia Gate,48.16179819778733,11.557053852096484,Hotel
Schwere-Reiter-Straße,fami,48.164103,11.557445,Trattoria/Osteria
Schwere-Reiter-Straße,the spot hotel,48.1618,11.55611,Boarding House
Schwere-Reiter-Straße,Munich Gym,48.15962191716294,11.556735273044774,Gym / Fitness Center
Schwere-Reiter-Straße,Nordbad,48.16052579278763,11.563396952201892,Pool
Schwere-Reiter-Straße,REWE,48.16164399438477,11.556623817425606,Supermarket
Schwere-Reiter-Straße,Monopol-Kino,48.162608976205476,11.563782908581532,Movie Theater
Schwere-Reiter-Straße,mataji's kitchen,48.161835,11.563606,Indian Restaurant
Schwere-Reiter-Straße,Müller,48.16341550671182,11.564123208241428,Drugstore
Schwere-Reiter-Straße,Rigoletto,48.1638127056027,11.558578754599687,Italian Restaurant
Schwere-Reiter-Straße,Haus International,48.16098836458742,11.558727932235637,Hostel
Schwere-Reiter-Straße,Galeria Karstadt Kaufhof,48.160562,11.561948,Department Store
Schwere-Reiter-Straße,H Nordbad,48.16133128432102,11.563503511197057,Tram Station
Schwere-Reiter-Straße,Kantine Finanzamt,48.1637172410237,11.561962550873357,Restaurant
Schwere-Reiter-Straße,Hu-Guom,48.16199334241172,11.563542947322276,Asian Restaurant
Schwere-Reiter-Straße,Große Wiese (Grünanlage am Ackermannbogen),48.16684997105878,11.557918204696538,Park
Schwere-Reiter-Straße,Sparda-Bank SB-Center Nordbad,48.16134404548499,11.563505905737566,Bank
Forstenried,Bäckerei Reis,48.08662169733356,11.495758932130816,Bakery
Forstenried,Alter Wirt Forstenried,48.08443025205781,11.49450145129623,BBQ Joint
Forstenried,EDEKA,48.0912262,11.4965329,Supermarket
Forstenried,U Basler Straße,48.09106593871847,11.491012573242188,Metro Station
St. Ulrich-80689,EDEKA Reschke,48.12994321,11.48660879,Supermarket
St. Ulrich-80689,Rossmann,48.129989940456,11.4867283872478,Drugstore
St. Ulrich-80689,Arthur Reschke Nahrungsmittel,48.12994,11.486610000000042,Kitchen Supply Store
St. Ulrich-80689,Orterer Getränkemarkt,48.12959473713774,11.487983288379413,Shop & Service
St. Ulrich-80689,H Willibaldstraße,48.13001140818627,11.482168542545107,Bus Stop
St. Ulrich-80689,H Hönigschmidplatz,48.130017992592315,11.489030420780182,Bus Stop
St. Ulrich-80689,Bäckerei Zöttl,48.129882976074306,11.489012776116914,Bakery
St. Ulrich-80689,REWE City,48.12970908564941,11.490017995670678,Supermarket
Am Schlachthof,Mimmo e Co.,48.127702406913166,11.556616995140281,Italian Restaurant
Am Schlachthof,gangundgaebe,48.127252,11.556946,Café
Am Schlachthof,Gelato Naturale,48.127825829011016,11.555996442061666,Ice Cream Shop
Am Schlachthof,Paulaner Bräuhaus,48.12639185872661,11.558568452608885,Bavarian Restaurant
Am Schlachthof,Melina Merkouri,48.127694,11.561698,Greek Restaurant
Am Schlachthof,coffeemamas,48.1276725189681,11.554465504740499,Café
Am Schlachthof,Frischeparadies,48.12341067744708,11.559287422880601,Gourmet Shop
Am Schlachthof,Savanna,48.12616619263578,11.561185917047057,African Restaurant
Am Schlachthof,Buch & Bohne,48.126711930906524,11.558416854882521,Bookstore
Am Schlachthof,dm-drogerie markt,48.12875571759377,11.55719357960129,Drugstore
Am Schlachthof,Bahnwärter Thiel,48.12349043451737,11.555771827697754,Nightclub
Am Schlachthof,make falafel not war,48.12802338109907,11.556382439631653,Falafel Restaurant
Am Schlachthof,Atlantik Fisch & Feinkost,48.124285740779875,11.555258522746758,Seafood Restaurant
Am Schlachthof,Lindwurmstüberl,48.128536295933685,11.556023474206546,German Restaurant
Am Schlachthof,Tengri Tagh,48.128861437108434,11.558426278165959,Xinjiang Restaurant
Am Schlachthof,Il Ritrovo,48.12782110653205,11.555631928890643,Italian Restaurant
Am Schlachthof,vesperia,48.123991859531245,11.55467465507283,Bistro
Am Schlachthof,J-Bar,48.12755213285182,11.561648158211224,Japanese Restaurant
Am Schlachthof,NamGiao 31,48.129168,11.562307,Vietnamese Restaurant
Am Schlachthof,Kafe Marat,48.12411322779255,11.560907849576061,Café
Am Schlachthof,Café Regenbogen,48.13000249492161,11.559379986781437,Restaurant
Am Schlachthof,Bistro Pfundig,48.1282250504363,11.557498695285135,German Restaurant
Am Schlachthof,SnackQueen,48.1260900990156,11.557000279426573,Candy Store
Am Schlachthof,Chois Hotpot & Lounge,48.125390082657475,11.557029174325855,Chinese Restaurant
Am Schlachthof,Südstadt,48.12376482636795,11.560781196493004,Pub
Am Schlachthof,Frisches Bier,48.12243678458445,11.558971293041841,Beer Bar
Am Schlachthof,Anesis,48.124497,11.553866,Greek Restaurant
Am Schlachthof,Gaststätte Zunfthaus,48.12616831654339,11.562571491674952,Austrian Restaurant
Am Schlachthof,Bistro Monti,48.1228816339788,11.55801199389502,Italian Restaurant
Am Schlachthof,Magnus Bauch,48.1219129219311,11.558253551607446,Butcher
Am Schlachthof,Bäckerei Konditorei Zöttl,48.128631967417746,11.56147433932666,Bakery
Am Schlachthof,Mister B's,48.12873781106373,11.555784156773871,Jazz Club
Am Schlachthof,Royal Filmpalast,48.130041620604494,11.557895636374484,Movie Theater
Am Schlachthof,Wittelsbacher Apotheke,48.12869359661962,11.556655370971658,Pharmacy
Am Schlachthof,Friulana,48.12589281973367,11.553705423948236,Italian Restaurant
Am Schlachthof,MTV München,48.12802503494533,11.559548495562712,Gym
Am Schlachthof,Flex,48.12937258703263,11.561476138123046,Nightclub
Am Schlachthof,Käppchen Burgergrill,48.12661516882501,11.552557172492417,Burger Joint
Am Schlachthof,Asia Lebensmittel - Imbiss,48.12994183761466,11.557416155851284,Grocery Store
Am Schlachthof,Löwenzahn,48.126946276500156,11.55321984721458,Grocery Store
Am Schlachthof,Goetheplatz,48.12942859739045,11.558456714271733,Plaza
Am Schlachthof,Zum Würstlkönig,48.129852293776274,11.558878194892326,Snack Place
Am Schlachthof,Wirtshaus im Schlachthof,48.12427522384549,11.555235530687423,Comedy Club
Am Schlachthof,Unopiù,48.1294777589363,11.558566926493238,Wine Bar
Am Schlachthof,Sinans Cucina,48.12997098864179,11.557426410015387,Italian Restaurant
Am Schlachthof,Hans im Glück - Burgergrill,48.12982500951514,11.558300189382368,Burger Joint
Am Schlachthof,Marktstüberl,48.123098876465434,11.556365385666393,German Restaurant
Am Schlachthof,E Caffé,48.12845,11.55842,Italian Restaurant
Am Schlachthof,pureburrito,48.13023385592118,11.560020277490619,Burrito Place
Am Schlachthof,Alter Südfriedhof,48.12792891942011,11.56471876159664,Cemetery
Am Schlachthof,Frischemarkt Koch,48.12932399686284,11.558646445448831,Supermarket
Am Schlachthof,papazofs Bistro,48.122573,11.556373,Seafood Restaurant
Am Schlachthof,Pizza Cuccini,48.12759269454627,11.554358744461855,Pizza Place
Am Schlachthof,Tsuki ji,48.127746240063765,11.556692133532401,Sushi Restaurant
Am Schlachthof,Pigalle,48.1241411233739,11.561098416491543,Strip Club
Am Schlachthof,Kapuzinerplatz,48.12641289386966,11.558264927621623,Plaza
Am Schlachthof,meat in bun,48.12544916715191,11.560976734835497,Burger Joint
Am Schlachthof,Olé Madrid,48.127672725627946,11.558452072966029,Spanish Restaurant
Am Schlachthof,REWE City,48.12717561,11.55405881,Supermarket
Am Schlachthof,Yellow Möbel,48.126757630876206,11.557057512115081,Furniture / Home Store
Am Schlachthof,edo,48.12879547853982,11.55581826305931,Vietnamese Restaurant
Am Schlachthof,Yancoo Tattoo,48.12695,11.5582,Tattoo Parlor
Am Schlachthof,Confiserie und Café Kustermann,48.128306157714,11.555853834843363,Café
Am Schlachthof,SUBWAY,48.12812630015858,11.556176530465956,Sandwich Place
Am Schlachthof,Grand Café,48.12757576280392,11.554282717408354,Mediterranean Restaurant
Am Schlachthof,EDEKA frischmarkt,48.128570344779654,11.561796637884566,Supermarket
Am Schlachthof,Smart Stay Hostel Munich City,48.13002281418584,11.557258206715229,Hostel
Am Schlachthof,Hotel Mons,48.12923476494567,11.558568138898933,Hotel
Am Schlachthof,Mahatthi Getränkemarkt,48.12427372442685,11.555229750453067,Liquor Store
Am Schlachthof,Salsa y Corazon,48.12297689908754,11.55793081510253,Dance Studio
Am Schlachthof,KS-Gym München,48.12664829340326,11.552989538672197,Athletics & Sports
Am Schlachthof,Pizza Haus,48.1300285439137,11.55954223530664,Pizza Place
Am Schlachthof,H Tumblingerstraße,48.12323544558655,11.553863565640741,Bus Stop
Am Schlachthof,A1 Apartments,48.12624398974489,11.551713579381442,Hostel
Neuhadern,Faros,48.119979163369486,11.491556881638015,Greek Restaurant
Neuhadern,Mehlfelds,48.11930577387442,11.490585039139278,German Restaurant
Neuhadern,EDEKA center,48.11949399944785,11.49118423461914,Supermarket
Neuhadern,ALDI SÜD,48.12037241669335,11.481817732979898,Supermarket
Neuhadern,Wochenmarkt Haderner Stern,48.11845085354454,11.489708696569815,Food & Drink Shop
Neuhadern,U Haderner Stern,48.11839949271053,11.49013576091173,Metro Station
Neuhadern,Ben Thanh Asia-Shop,48.11915029786402,11.490792445705905,Asian Restaurant
Neuhadern,PENNY,48.11887,11.49098,Supermarket
Neuhadern,Santorini,48.122264,11.481608,Greek Restaurant
Neuhadern,Cappo Secco,48.11983952724324,11.491503193644041,Café
Hasenbergl-Lerchenau Ost-80933,EDEKA-Center Melic,48.21394331,11.55700589,Supermarket
Hasenbergl-Lerchenau Ost-80933,Festplatz Hasenbergl,48.21614869492947,11.559846822997773,Plaza
Hasenbergl-Lerchenau Ost-80933,Stanigplatz,48.215712513215436,11.553469029158459,Plaza
Hasenbergl-Lerchenau Ost-80933,Hasen-apotheke,48.214472198180445,11.556952216383024,Pharmacy
Hasenbergl-Lerchenau Ost-80933,EDEKA,48.22012310584367,11.557963838916843,Supermarket
Hasenbergl-Lerchenau Ost-80933,U Hasenbergl,48.213398952371655,11.556594892323458,Metro Station
Hasenbergl-Lerchenau Ost-80933,H Hasenbergl,48.213497830413935,11.554230898618698,Bus Stop
Haidhausen Süd,Preysinggarten,48.13240943743252,11.599416796070283,German Restaurant
Haidhausen Süd,Zum Kloster,48.13228746232307,11.600609923932844,German Restaurant
Haidhausen Süd,Nana - meze & wine,48.12982342931047,11.598019078244242,Jewish Restaurant
Haidhausen Süd,Kosy*s,48.129237,11.601621,Café
Haidhausen Süd,Mezzodi,48.13110698001272,11.596327372981314,Wine Bar
Haidhausen Süd,Caffé Lollo Rosso,48.13141696904718,11.598863195301934,Italian Restaurant
Haidhausen Süd,Chocolatte Eis,48.13210592451578,11.597827264550089,Ice Cream Shop
Haidhausen Süd,Cafe Noel,48.1289865491426,11.596864535992212,Bistro
Haidhausen Süd,Bordeauxplatz,48.13019343388357,11.600704193115234,Plaza
Haidhausen Süd,Negroni,48.130577,11.597417,Cocktail Bar
Haidhausen Süd,Haidhauser Augustiner,48.129341,11.601388,German Restaurant
Haidhausen Süd,Barroom,48.131539,11.596832,Bar
Haidhausen Süd,Nomiya,48.131653113488255,11.598525848487508,Sushi Restaurant
Haidhausen Süd,Cafe im Hinterhof,48.12958127193482,11.599530597030236,Café
Haidhausen Süd,Maria Passagne,48.13133369771137,11.596146427569028,Bar
Haidhausen Süd,Bäckerei Neulinger,48.13111717610263,11.599690318107605,Bakery
Haidhausen Süd,Cafe Reichshof,48.13092165292697,11.599654862072436,Bakery
Haidhausen Süd,Alnatura,48.12851292976455,11.597878509701971,Organic Grocery
Haidhausen Süd,Fortuna Cafébar,48.129840144719985,11.598025453552559,Café
Haidhausen Süd,Johannis Café,48.13344705045135,11.597458762037077,Pub
Haidhausen Süd,Kaffeeküche,48.128529725061554,11.594979178407812,Café
Haidhausen Süd,Taverne Paros,48.13377982572747,11.60183269557094,Taverna
Haidhausen Süd,Chez Fritz Brasserie,48.132124183207075,11.594570125215908,French Restaurant
Haidhausen Süd,Holy Burger,48.13160329310596,11.598544069558544,Burger Joint
Haidhausen Süd,Dal Cavaliere,48.128693,11.594771,Italian Restaurant
Haidhausen Süd,Johannisplatz,48.133583148595115,11.598967142429396,Plaza
Haidhausen Süd,Spicery,48.128157,11.595936,Thai Restaurant
Haidhausen Süd,Bombay Tandoori,48.12780336925669,11.595254217270467,Indian Restaurant
Haidhausen Süd,Il Gelato Italiano,48.1283102901146,11.602481999118659,Ice Cream Shop
Haidhausen Süd,Vinaiolo,48.131255,11.595947,Italian Restaurant
Haidhausen Süd,IUNU Kochwerkstatt,48.12973856685021,11.600882784756159,Vegetarian / Vegan Restaurant
Haidhausen Süd,Ristorante Piazzetta,48.1287128597987,11.596496001423224,Italian Restaurant
Haidhausen Süd,Hostaria Fratelli,48.133704,11.596451,Italian Restaurant
Haidhausen Süd,liTtle RaBbiT’s ROoM,48.13425966440561,11.596067123640008,Café
Haidhausen Süd,IDEAL Espresso Bar,48.128518,11.595179,Coffee Shop
Haidhausen Süd,Il Cigno,48.129705046906885,11.602043946138728,Italian Restaurant
Haidhausen Süd,Pariser Platz,48.12833197543779,11.600010428060266,Plaza
Haidhausen Süd,erbils,48.13042903618767,11.603774994149441,Vegetarian / Vegan Restaurant
Haidhausen Süd,Hofbräukeller,48.13412753916154,11.59562000876261,Bavarian Restaurant
Haidhausen Süd,dm-drogerie markt,48.1284256947101,11.601682218954238,Drugstore
Haidhausen Süd,El Espanol,48.12905326655217,11.601105000004035,Spanish Restaurant
Haidhausen Süd,Molly Malone's,48.130843,11.594508,Irish Pub
Haidhausen Süd,Café ZimtZicke,48.13021335,11.60528928,Café
Haidhausen Süd,Rue des Halles,48.13314869034614,11.596053206321818,French Restaurant
Haidhausen Süd,Spezlwirtschaft,48.127816,11.599515,German Restaurant
Haidhausen Süd,Das Meisterstück - Haidhausen,48.12849773599111,11.597229012437491,Restaurant
Haidhausen Süd,Kochhaus,48.12846401098142,11.598557645443918,Gourmet Shop
Haidhausen Süd,Cafe Voila,48.131784666127295,11.598466669512417,Bar
Haidhausen Süd,El Perro y el Griego,48.130387506670225,11.603672588676153,Spanish Restaurant
Haidhausen Süd,Vivo!,48.12759588232959,11.597528251674857,Pub
Haidhausen Süd,Mr. Bakers Coffee House,48.13340082719394,11.596112610914908,Café
Haidhausen Süd,POLKA,48.127959197962156,11.600017547607422,Bar
Haidhausen Süd,Obori,48.12747223620658,11.597903966903687,Bakery
Haidhausen Süd,Brotmanufaktur Schmidt,48.1325728226036,11.59630332571544,Bakery
Haidhausen Süd,Kalami,48.129398757883195,11.597268338178477,Greek Restaurant
Haidhausen Süd,Faubourg (Le),48.134883,11.598273,French Restaurant
Haidhausen Süd,Bella Italia,48.12852288741937,11.594208959910633,Italian Restaurant
Haidhausen Süd,Satluj,48.13152189730805,11.598760249700325,Indian Restaurant
Haidhausen Süd,Il Padrino,48.133353953622375,11.603757113193867,Italian Restaurant
Haidhausen Süd,Cafe Konditorei Wölfl,48.13105036007614,11.593834414328551,Pastry Shop
Haidhausen Süd,L’Angolino,48.13079236179647,11.599490002709942,Italian Restaurant
Haidhausen Süd,dm-drogerie markt,48.13412866257364,11.596874801840045,Drugstore
Haidhausen Süd,Lollo Rosso BAR varian GRILL,48.13103768294616,11.59450454167514,German Restaurant
Haidhausen Süd,dm-drogerie markt,48.12777907130499,11.604467591342427,Drugstore
Haidhausen Süd,Ganesha,48.1265784260598,11.597448700852,Indian Restaurant
Haidhausen Süd,Gaststätte Zum Brünnstein,48.129375,11.605269,German Restaurant
Haidhausen Süd,Taverna Diyar,48.13136951788438,11.598940310299644,Turkish Restaurant
Haidhausen Süd,Rosenheimer Platz,48.12876334516097,11.593616855302555,Plaza
Haidhausen Süd,EDEKA,48.128660159159054,11.598761284290713,Supermarket
Haidhausen Süd,Fisch Häusl,48.13422152503297,11.596010704687924,Seafood Restaurant
Haidhausen Süd,Safran,48.129448671390776,11.594737436253405,Indian Restaurant
Haidhausen Süd,l'épicerie d'Anne Marie,48.12887865380105,11.594042928940993,French Restaurant
Haidhausen Süd,Maierbräu Altomünster,48.12925294287737,11.605310438135158,German Restaurant
Haidhausen Süd,Telekom Shop,48.1281364365727,11.602447628974915,Mobile Phone Shop
Haidhausen Süd,spoon up,48.12868524783032,11.596055787239614,Soup Place
Haidhausen Süd,Hotel Stadt Rosenheim,48.12870589226824,11.604449769645244,Hotel
Haidhausen Süd,Gelateria Adamello,48.132342,11.596324,Ice Cream Shop
Haidhausen Süd,Dunkin' Donuts,48.12834152089647,11.604328184699796,Donut Shop
Haidhausen Süd,Orleansplatz,48.12857827311115,11.603597623833451,Plaza
Haidhausen Süd,Brotmanufaktur Schmidt,48.12833523839689,11.602046573740525,Bakery
Haidhausen Süd,Mezzanotte,48.13015770827388,11.59535582684232,Wine Bar
Haidhausen Süd,Burger House,48.127799337252675,11.597253963516575,Burger Joint
Haidhausen Süd,Gianluca,48.13186188641379,11.598467230796814,Italian Restaurant
Haidhausen Süd,Lisboa Bar,48.13066799402006,11.605572077454601,Portuguese Restaurant
Haidhausen Süd,Deutsche Bank,48.12867625839861,11.596765988343236,Bank
Haidhausen Süd,EscoBar,48.13056292271927,11.60508422560682,Mexican Restaurant
Haidhausen Süd,EDEKA Ernst,48.12770233835583,11.604081374655902,Supermarket
Haidhausen Süd,SUBWAY,48.12794679100614,11.603904326763814,Sandwich Place
Haidhausen Süd,Bäckerei Wimmer,48.12857482183949,11.600216179918249,Bakery
Haidhausen Süd,Eiscafe Venezia,48.12842262200196,11.600036372678526,Ice Cream Shop
Haidhausen Süd,Mishba,48.12793055328081,11.60428762435913,Burrito Place
Haidhausen Süd,Ashoka,48.133234,11.601448,Indian Restaurant
Haidhausen Süd,Rio Filmpalast,48.12877020919004,11.593376704506127,Movie Theater
Haidhausen Süd,Café Wiener Platz,48.13421538292008,11.596184280263321,Café
Haidhausen Süd,KUBI Coiffeur,48.128312328838526,11.601862799422248,Cosmetics Shop
Haidhausen Süd,Far East,48.127786788135445,11.594848728803758,Vietnamese Restaurant
Haidhausen Süd,Orleans döner kebab,48.12884724574745,11.604744376770679,Doner Restaurant
Haidhausen Süd,San Francisco Coffee Company,48.12857531916811,11.603757659354091,Coffee Shop
Haidhausen Süd,Müllers Waschsalon,48.13375610927463,11.6018584521041,Laundromat
Haidhausen Süd,Targo Bank,48.12862304063551,11.604207965690378,Bank
Dom Pedro,Taxisgarten,48.16319034542308,11.532430315402221,Beer Garden
Dom Pedro,Yee Chino,48.16301387016942,11.54266274877945,Sushi Restaurant
Dom Pedro,The Tribeca Café,48.16406,11.530733,Café
Dom Pedro,Milch & Honig,48.161306,11.540063,Café
Dom Pedro,Zur Geyerwally,48.16356849612125,11.535375891440115,German Restaurant
Dom Pedro,Francis,48.161823500129366,11.54064648808203,Gastropub
Dom Pedro,EDEKA,48.16514171,11.53369728,Supermarket
Dom Pedro,Gran Sasso,48.16361045606393,11.54078335015264,Italian Restaurant
Dom Pedro,E xpress,48.16141453,11.54061055,Supermarket
Dom Pedro,FT Gern,48.16210204180951,11.53691698744316,Soccer Field
Dom Pedro,Trattoria Le Terrazze,48.165353,11.533565,Trattoria/Osteria
Dom Pedro,Uludag Kebap Haus,48.16292096088007,11.543602716269744,Restaurant
